시설물명,종류,인접도로명,이격거리(px),상세주소,위도,경도
"과남역","지하철역","안천이자로","1","효빈광역시 안천구 이자3동(이자동)","-28844","36680"
"이자수페리체아파트","일반건물","앵내이자로","196","효빈광역시 안천구 이자1동(이자동)","-27702","36725"
"효빈IC","일반건물","효빈빈주고속도로","4","효빈광역시 탄성군 도변읍 조일리","-33375","36776"
"안천과학고","일반건물","안주로","93","효빈광역시 안천구 이자3동(탄자동)","-29233","36784"
"효빈대이자캠퍼스","일반건물","개추로","165","효빈광역시 안천구 이자1동(신동)","-27244","36835"
"탄자골드시티아파트","일반건물","창건로","171","효빈광역시 안천구 이자3동(탄자동)","-29808","36866"
"효빈지방국세청","일반건물","세하로","105","효빈광역시 안천구 이자1동(이자동)","-28093","36888"
"안천교육지원청","일반건물","앵내이자로","57","효빈광역시 안천구 이자1동(신동)","-27449","36897"
"이자1동행정복지센터","일반건물","이자중앙로","138","효빈광역시 안천구 이자1동(이자동)","-27871","36899"
"효빈광역시 인재개발원","일반건물","도변대로","176","효빈광역시 안천구 창건동","-30949","36904"
"효빈인재개발원","일반건물","도변대로","178","효빈광역시 안천구 창건동","-30947","36908"
"해천대·과남역","일반건물","이자천가로","27","효빈광역시 안천구 이자3동(이자동)","-28588","36940"
"해천대","일반건물","안천이자로","71","효빈광역시 안천구 이자3동(탄자동)","-28921","36990"
"단자다이버시티아파트","일반건물","창건순환로","127","효빈광역시 안천구 이자3동(탄자동)","-30154","37047"
"신선초","일반건물","언산로","172","효빈광역시 안천구 성저동","-30475","37072"
"동효빈세무서","일반건물","안주로","139","효빈광역시 안천구 이자3동(탄자동)","-29185","37089"
"앵내 더샵 센트럴 아파트","일반건물","앵내역로","107","효빈광역시 탄성군 도변읍 앵내리","-32014","37141"
"탄자이편한세상아파트","일반건물","안주로","143","효빈광역시 안천구 이자3동(탄자동)","-29467","37170"
"이자코아루아파트","일반건물","앵내이자로","185","효빈광역시 안천구 이자1동(이자동)","-27691","37275"
"창건고","일반건물","언산로","151","효빈광역시 안천구 성저동","-30455","37290"
"이자초","일반건물","앵내이자로","22","효빈광역시 안천구 이자1동(신동)","-27484","37293"
"이자포레나아파트","일반건물","이자중앙로","118","효빈광역시 안천구 이자1동(이자동)","-28024","37304"
"토평초","일반건물","도변이자로","129","효빈광역시 탄성군 도변읍 앵내리","-31695","37340"
"앵내대단지","일반건물","요우로","242","효빈광역시 탄성군 도변읍 앵내리","-32371","37341"
"앵내역","지하철역","도변이자로","22","효빈광역시 탄성군 도변읍 앵내리","-31845","37363"
"교신초","일반건물","안주로","95","효빈광역시 안천구 이자3동(이자동)","-29227","37369"
"앵내 푸르지오 아파트","일반건물","앵내로","180","효빈광역시 탄성군 도변읍 앵내리","-31504","37383"
"아득리","일반건물","포성산로","97","효빈광역시 탄성군 야진읍 미우리","-39445","37415"
"앵내고","일반건물","도변이자로","163","효빈광역시 탄성군 도변읍 앵내리","-31943","37538"
"이자3동행정복지센터","일반건물","안주로","82","효빈광역시 안천구 이자3동(이자동)","-29239","37542"
"탄자역 푸르지오","일반건물","도변이자로","204","효빈광역시 안천구 이자3동(탄자동)","-29687","37550"
"이자중","일반건물","앵내이자로","30","효빈광역시 안천구 이자1동(신동)","-27476","37562"
"효빈성평등가족과 평생교육진흥원","일반건물","이자천가로","33","효빈광역시 안천구 이자3동(이자동)","-28634","37563"
"태택초","일반건물","이자중앙로","45","효빈광역시 안천구 이자2동(이자동)","-27951","37621"
"이자여중","일반건물","세하로","59","효빈광역시 안천구 이자2동(이자동)","-28161","37638"
"CGV이자","일반건물","이자천가로","56","효빈광역시 안천구 이자3동(이자동)","-28654","37717"
"탄자역","지하철역","도변이자로","1","효빈광역시 안천구 이자3동(탄자동)","-29803","37748"
"효빈가정법원","일반건물","요우로","50","효빈광역시 탄성군 도변읍 앵내리","-32081","37772"
"이자2동행정복지센터","일반건물","안천북로","59","효빈광역시 안천구 이자2동(이자동)","-28432","37788"
"이자공원역 더샵아파트","일반건물","안천이자로","132","효빈광역시 안천구 이자3동(이자동)","-28993","37810"
"롯데시네마 이자","일반건물","이자중앙로","38","효빈광역시 안천구 이자2동(이자동)","-27867","37812"
"앵내 파밀리아 아파트","일반건물","요우로","112","효빈광역시 탄성군 도변읍 앵내리","-32243","37824"
"맥도날드 도변DT","일반건물","선령로","61","효빈광역시 탄성군 도변읍 앵내리","-31573","37836"
"맥도날드 탄자DT","일반건물","도변이자로","50","효빈광역시 안천구 이자3동(탄자동)","-29536","37882"
"이자해성아파트","일반건물","도변이자로","153","효빈광역시 안천구 이자3동(탄자동)","-30008","37898"
"이자휴먼시아아파트","일반건물","봉선로","169","효빈광역시 안천구 이자1동(신동)","-27277","37932"
"맥도날드 이자","일반건물","안천북로","38","효빈광역시 안천구 이자2동(이자동)","-28416","37945"
"성저동행정복지센터","일반건물","도변이자로","212","효빈광역시 안천구 성저동","-30655","37949"
"이자공원","일반건물","이자천가로","57","효빈광역시 안천구 이자3동(이자동)","-28650","37973"
"이자아쿠아아파트","일반건물","앵내이자로","183","효빈광역시 안천구 이자2동(이자동)","-27689","37980"
"버거킹 이자점","일반건물","안천이자로","38","효빈광역시 안천구 이자3동(이자동)","-28816","37985"
"이자주공","일반건물","세하로","139","효빈광역시 안천구 이자2동(이자동)","-28086","37992"
"CGV 도변","일반건물","선령로","46","효빈광역시 탄성군 도변읍 앵내리","-31559","37996"
"도변읍 앵내출장소","일반건물","앵내로","20","효빈광역시 탄성군 도변읍 앵내리","-32087","37997"
"KFC 이자4점","일반건물","이자천가로","63","효빈광역시 안천구 이자2동(이자동)","-28529","38014"
"앵내솔천아파트","일반건물","도변대로","148","효빈광역시 탄성군 도변읍 앵내리","-31272","38024"
"앵내초","일반건물","앵내로","131","효빈광역시 탄성군 도변읍 앵내리","-32343","38066"
"효빈이자경찰서","일반건물","개산로","77","효빈광역시 안천구 이자3동(이자동)","-29762","38067"
"윤부이나아파트","일반건물","개추로","244","효빈광역시 탄성군 소원면 윤부리","-26834","38074"
"앵내 이편한세상아파트","일반건물","앵내로","247","효빈광역시 탄성군 도변읍 앵내리","-31800","38078"
"이자공원역","지하철역","도변이자로","12","효빈광역시 안천구 이자3동(이자동)","-28799","38096"
"앵내중","일반건물","앵내로","93","효빈광역시 탄성군 도변읍 앵내리","-32421","38103"
"이자역","지하철역","도변이자로","3","효빈광역시 안천구 이자2동(이자동)","-28307","38173"
"윤부중","일반건물","소원북로","182","효빈광역시 탄성군 소원면 윤부리","-25827","38184"
"이자베르데아파트","일반건물","도변이자로","249","효빈광역시 안천구 이자3동(이자동)","-29314","38186"
"이자승원펠리체 아파트","일반건물","이자천가로","80","효빈광역시 안천구 이자4동(이자동)","-28505","38323"
"이자병원","일반건물","개산로","90","효빈광역시 안천구 칠채동(정치동)","-29928","38378"
"앵내 휴먼시아","일반건물","앵내로","185","효빈광역시 탄성군 도변읍 앵내리","-32438","38381"
"앵내더블라인아파트","일반건물","요우로","190","효빈광역시 탄성군 도변읍 앵내리","-31943","38382"
"앵내더블리안아파트","일반건물","요우로","190","효빈광역시 탄성군 도변읍 앵내리","-31943","38382"
"성저초","일반건물","언산로","269","효빈광역시 안천구 성저동","-30577","38417"
"서원아파트(2030예정)","일반건물","개추로","200","효빈광역시 안천구 칠채동(서수동)","-26877","38474"
"포성초","일반건물","도변이자로","46","효빈광역시 안천구 이자2동(이자동)","-27708","38529"
"노개학교","일반건물","요우로","131","효빈광역시 탄성군 도변읍 앵내리","-32265","38554"
"군선초","일반건물","언산로","77","효빈광역시 안천구 칠채동(정치동)","-30232","38617"
"성저중","일반건물","언산로","260","효빈광역시 안천구 성저동","-30569","38654"
"이자더샵아파트","일반건물","이자천가로","273","효빈광역시 안천구 이자3동(이자동)","-28850","38707"
"앵내 안단테 1단지","일반건물","요우로","62","효빈광역시 탄성군 도변읍 앵내리","-32196","38728"
"앵내 안단테2단지(2030예정)","일반건물","요우로","294","효빈광역시 탄성군 도변읍 앵내리","-32428","38728"
"앵내 포르투 아파트","일반건물","요우로","262","효빈광역시 탄성군 도변읍 앵내리","-31872","38743"
"성저동삼거리","일반건물","언산로","48","효빈광역시 안천구 성저동","-30357","38752"
"이자월드가드아파트","일반건물","이자중앙로","93","효빈광역시 안천구 이자4동(이자동)","-27998","38835"
"서수행복주택","일반건물","도변이자로","189","효빈광역시 안천구 칠채동(서수동)","-26801","38911"
"앵내리버시티아파트","일반건물","선령로","261","효빈광역시 탄성군 도변읍 앵내리","-31778","38975"
"앵내아파트","일반건물","선령로","55","효빈광역시 탄성군 도변읍 앵내리","-31572","38999"
"이자자이아파트","일반건물","이자천가로","109","효빈광역시 안천구 이자4동(이자동)","-28462","39004"
"앵내영두아파트","일반건물","선령로","187","효빈광역시 탄성군 도변읍 앵내리","-31330","39014"
"앵내앵두아파트","일반건물","선령로","187","효빈광역시 탄성군 도변읍 앵내리","-31330","39014"
"정치역","지하철역","이자천가로","9","효빈광역시 안천구 이자4동(이자동)","-28580","39018"
"서수역","지하철역","도변이자로","3","효빈광역시 안천구 칠채동(서수동)","-26822","39103"
